month,date,income_reference_year,median_after_tax_income_cad_annual,monthly_income_cad,proxy_home_price_canada_cad,proxy_home_price_toronto_cad,proxy_mortgage_principal_canada_cad,cmhc_5yr_conventional_mortgage_rate_percent,monthly_mortgage_payment_canada_cad,payment_to_income_percent,price_to_income_ratio_canada,risk_level,monthly_payment_minus_0_5pp_cad,monthly_payment_change_minus_0_5pp_cad,payment_to_income_minus_0_5pp_percent,monthly_payment_plus_0_5pp_cad,monthly_payment_change_plus_0_5pp_cad,payment_to_income_plus_0_5pp_percent,monthly_payment_plus_1_0pp_cad,monthly_payment_change_plus_1_0pp_cad,payment_to_income_plus_1_0pp_percent,monthly_payment_plus_2_0pp_cad,monthly_payment_change_plus_2_0pp_cad,payment_to_income_plus_2_0pp_percent,risk_level_plus_2_0pp,cpi_inflation_yoy_percent,unemployment_rate_percent,new_housing_price_index_canada_201612_100,new_housing_price_index_canada_yoy_percent,new_housing_price_index_toronto_201612_100,new_housing_price_index_toronto_yoy_percent,boc_policy_rate_monthly_average_percent
2021-08,2021-08-01,2021,76800.0,6400.0,826000.0,777700.0,660800.0,3.2,3202.76,50.04,10.76,High Risk,3031.46,-171.3,47.37,3379.42,176.66,52.8,3561.33,358.57,55.65,3940.36,737.6,61.57,High Risk,4.0876,7.1,118.0,12.1673,111.1,7.4468,0.25
2021-09,2021-09-01,2021,76800.0,6400.0,829500.0,777700.0,663600.0,3.22,3223.32,50.36,10.8,High Risk,3051.08,-172.24,47.67,3400.95,177.63,53.14,3583.84,360.52,56.0,3964.87,741.55,61.95,High Risk,4.3828,7.0,118.5,11.2676,111.1,6.6219,0.25
2021-10,2021-10-01,2021,76800.0,6400.0,837200.0,787500.0,669760.0,3.29,3278.02,51.22,10.9,High Risk,3103.41,-174.61,48.49,3458.04,180.02,54.03,3643.36,365.34,56.93,4029.34,751.32,62.96,High Risk,4.6545,6.5,119.6,11.4632,112.5,7.3473,0.25
2021-11,2021-11-01,2021,76800.0,6400.0,843500.0,798700.0,674800.0,3.4,3342.13,52.22,10.98,High Risk,3164.99,-177.14,49.45,3524.69,182.56,55.07,3712.56,370.43,58.01,4103.66,761.53,64.12,High Risk,4.7204,6.1,120.5,11.6775,114.1,8.5633,0.25
2021-12,2021-12-01,2021,76800.0,6400.0,845600.0,798700.0,676480.0,3.45,3368.51,52.63,11.01,High Risk,3190.38,-178.13,49.85,3552.06,183.55,55.5,3740.92,372.41,58.45,4134.0,765.49,64.59,High Risk,4.8035,5.9,120.8,11.6451,114.1,8.1517,0.25
2022-01,2022-01-01,2022,73900.0,6158.33,853300.0,798700.0,682640.0,3.44,3395.53,55.14,11.55,High Risk,3215.89,-179.64,52.22,3580.65,185.12,58.14,3771.12,375.59,61.24,4167.58,772.05,67.67,High Risk,5.1375,6.4,121.9,11.8349,114.1,7.4388,0.25
2022-02,2022-02-01,2022,73900.0,6158.33,862400.0,803600.0,689920.0,3.58,3483.57,56.57,11.67,High Risk,3300.46,-183.11,53.59,3672.2,188.63,59.63,3866.19,382.62,62.78,4269.74,786.17,69.33,High Risk,5.6875,5.5,123.2,10.8911,114.8,6.5924,0.25
2022-03,2022-03-01,2022,73900.0,6158.33,872900.0,809200.0,698320.0,3.77,3597.89,58.42,11.81,High Risk,3410.41,-187.48,55.38,3790.89,193.0,61.56,3989.28,391.39,64.78,4401.62,803.73,71.47,High Risk,6.6619,5.4,124.7,11.0419,115.6,6.4457,0.4783
2022-04,2022-04-01,2022,73900.0,6158.33,875700.0,809200.0,700560.0,4.19,3771.7,61.25,11.85,High Risk,3578.96,-192.74,58.12,3969.88,198.18,64.46,4173.33,401.63,67.77,4595.43,823.73,74.62,High Risk,6.7712,5.4,125.1,9.3531,115.6,5.5708,0.7857
2022-05,2022-05-01,2022,73900.0,6158.33,879900.0,809200.0,703920.0,4.63,3964.74,64.38,11.91,High Risk,3766.26,-198.48,61.16,4168.54,203.8,67.69,4377.5,412.76,71.08,4810.26,845.52,78.11,High Risk,7.7305,5.2,125.7,8.3621,115.6,5.1865,1.0
2022-06,2022-06-01,2022,73900.0,6158.33,881300.0,809200.0,705040.0,5.05,4142.16,67.26,11.93,High Risk,3938.88,-203.28,63.96,4350.64,208.48,70.65,4564.16,422.0,74.11,5005.59,863.43,81.28,High Risk,8.133,4.9,125.9,7.8835,115.6,5.0909,1.4773
2022-07,2022-07-01,2022,73900.0,6158.33,882000.0,809200.0,705600.0,5.51,4337.22,70.43,11.94,High Risk,4128.98,-208.24,67.05,4550.5,213.28,73.89,4768.67,431.45,77.43,5218.91,881.69,84.75,High Risk,7.5896,4.8,126.0,7.5085,115.6,4.9002,2.0714
2022-08,2022-08-01,2022,73900.0,6158.33,882700.0,809200.0,706160.0,5.58,4370.24,70.96,11.94,High Risk,4161.12,-209.12,67.57,4584.39,214.15,74.44,4803.4,433.16,78.0,5255.26,885.02,85.34,High Risk,7.0126,5.2,126.1,6.8644,115.6,4.0504,2.5
2022-09,2022-09-01,2022,73900.0,6158.33,882000.0,809200.0,705600.0,5.64,4392.19,71.32,11.94,High Risk,4182.63,-209.56,67.92,4606.77,214.58,74.81,4826.17,433.98,78.37,5278.75,886.56,85.72,High Risk,6.8579,5.1,126.0,6.3291,115.6,4.0504,3.0714
2022-10,2022-10-01,2022,73900.0,6158.33,879900.0,809200.0,703920.0,5.75,4428.41,71.91,11.91,High Risk,4218.22,-210.19,68.5,4643.54,215.13,75.4,4863.46,435.05,78.97,5316.91,888.5,86.34,High Risk,6.8798,5.1,125.7,5.1003,115.6,2.7556,3.3214
2022-11,2022-11-01,2022,73900.0,6158.33,878500.0,809200.0,702800.0,5.88,4476.74,72.69,11.89,High Risk,4265.59,-211.15,69.27,4692.79,216.05,76.2,4913.57,436.83,79.79,5368.58,891.84,87.18,High Risk,6.7961,5.0,125.5,4.1494,115.6,1.3146,3.75
2022-12,2022-12-01,2022,73900.0,6158.33,878500.0,809200.0,702800.0,5.89,4481.01,72.76,11.89,High Risk,4269.76,-211.25,69.33,4697.16,216.15,76.27,4918.04,437.03,79.86,5373.21,892.2,87.25,High Risk,6.3194,5.0,125.5,3.8907,115.6,1.3146,4.131
2023-01,2023-01-01,2023,75100.0,6258.33,876400.0,809200.0,701120.0,5.86,4457.52,71.23,11.67,High Risk,4247.07,-210.45,67.86,4672.86,215.34,74.67,4892.93,435.41,78.18,5346.5,888.98,85.43,High Risk,5.9188,5.1,125.2,2.7071,115.6,1.3146,4.2976
2023-02,2023-02-01,2023,75100.0,6258.33,874300.0,806400.0,699440.0,5.81,4425.62,70.72,11.64,High Risk,4216.17,-209.45,67.37,4639.97,214.35,74.14,4859.04,433.42,77.64,5310.65,885.03,84.86,High Risk,5.2452,5.2,124.9,1.3799,115.2,0.3484,4.5
2023-03,2023-03-01,2023,75100.0,6258.33,874300.0,806400.0,699440.0,5.81,4425.62,70.72,11.64,High Risk,4216.17,-209.45,67.37,4639.97,214.35,74.14,4859.04,433.42,77.64,5310.65,885.03,84.86,High Risk,4.2982,5.1,124.9,0.1604,115.2,-0.346,4.5
2023-04,2023-04-01,2023,75100.0,6258.33,873600.0,806400.0,698880.0,5.75,4396.7,70.25,11.63,High Risk,4188.02,-208.68,66.92,4610.3,213.6,73.67,4828.64,431.94,77.16,5278.84,882.14,84.35,High Risk,4.4059,5.1,124.8,-0.2398,115.2,-0.346,4.5
2023-05,2023-05-01,2023,75100.0,6258.33,874300.0,805700.0,699440.0,5.74,4396.0,70.24,11.64,High Risk,4187.25,-208.75,66.91,4609.67,213.67,73.66,4828.1,432.1,77.15,5278.48,882.48,84.34,High Risk,3.3575,5.2,124.9,-0.6364,115.1,-0.4325,4.5
2023-06,2023-06-01,2023,75100.0,6258.33,875000.0,805700.0,700000.0,5.85,4446.14,71.04,11.65,High Risk,4236.13,-210.01,67.69,4661.05,214.91,74.48,4880.67,434.53,77.99,5333.34,887.2,85.22,High Risk,2.8123,5.4,125.0,-0.7149,115.1,-0.4325,4.6932
2023-07,2023-07-01,2023,75100.0,6258.33,874300.0,805700.0,699440.0,5.99,4502.23,71.94,11.64,High Risk,4291.0,-211.23,68.56,4718.3,216.07,75.39,4939.04,436.81,78.92,5393.76,891.53,86.19,High Risk,3.2658,5.4,124.9,-0.873,115.1,-0.4325,4.9048
2023-08,2023-08-01,2023,75100.0,6258.33,875000.0,805000.0,700000.0,6.17,4583.13,73.23,11.65,High Risk,4369.97,-213.16,69.83,4801.08,217.95,76.72,5023.63,440.5,80.27,5481.78,898.65,87.59,High Risk,3.9974,5.4,125.0,-0.8723,115.0,-0.519,5.0
2023-09,2023-09-01,2023,75100.0,6258.33,872900.0,805000.0,698320.0,6.27,4615.24,73.75,11.62,High Risk,4401.62,-213.62,70.33,4833.6,218.36,77.23,5056.51,441.27,80.8,5515.24,900.0,88.13,High Risk,3.7983,5.5,124.7,-1.0317,115.0,-0.519,5.0
2023-10,2023-10-01,2023,75100.0,6258.33,872900.0,804300.0,698320.0,6.42,4680.26,74.78,11.62,High Risk,4465.2,-215.06,71.35,4900.0,219.74,78.3,5124.24,443.98,81.88,5585.46,905.2,89.25,High Risk,3.1209,5.7,124.7,-0.7955,114.9,-0.6055,5.0
2023-11,2023-11-01,2023,75100.0,6258.33,870800.0,802900.0,696640.0,6.47,4690.71,74.95,11.6,High Risk,4475.69,-215.02,71.52,4910.38,219.67,78.46,5134.52,443.81,82.04,5595.46,904.75,89.41,High Risk,3.1169,5.8,124.4,-0.8765,114.7,-0.7785,5.0
2023-12,2023-12-01,2023,75100.0,6258.33,870800.0,802200.0,696640.0,6.39,4655.99,74.4,11.6,High Risk,4441.74,-214.25,70.97,4874.93,218.94,77.9,5098.37,442.38,81.47,5557.99,902.0,88.81,High Risk,3.3965,5.8,124.4,-0.8765,114.6,-0.8651,5.0
2024-01,2024-01-01,2024,75500.0,6291.67,870100.0,802200.0,696080.0,6.31,4617.68,73.39,11.52,High Risk,4404.36,-213.32,70.0,4835.7,218.02,76.86,5058.25,440.57,80.4,5516.18,898.5,87.67,High Risk,2.859,5.7,124.3,-0.7188,114.6,-0.8651,5.0
2024-02,2024-02-01,2024,75500.0,6291.67,870800.0,801500.0,696640.0,6.15,4552.55,72.36,11.53,High Risk,4340.61,-211.94,68.99,4769.27,216.72,75.8,4990.57,438.02,79.32,5446.19,893.64,86.56,High Risk,2.7832,5.9,124.4,-0.4003,114.5,-0.6076,5.0
2024-03,2024-03-01,2024,75500.0,6291.67,870800.0,801500.0,696640.0,6.13,4543.98,72.22,11.53,High Risk,4332.23,-211.75,68.86,4760.51,216.53,75.66,4981.63,437.65,79.18,5436.91,892.93,86.41,High Risk,2.8976,6.1,124.4,-0.4003,114.5,-0.6076,5.0
2024-04,2024-04-01,2024,75500.0,6291.67,872900.0,801500.0,698320.0,6.08,4533.5,72.06,11.56,High Risk,4321.72,-211.78,68.69,4750.07,216.57,75.5,4971.28,437.78,79.01,5426.81,893.31,86.25,High Risk,2.6854,6.2,124.7,-0.0801,114.5,-0.6076,5.0
2024-05,2024-05-01,2024,75500.0,6291.67,874300.0,801500.0,699440.0,6.05,4527.9,71.97,11.58,High Risk,4316.08,-211.82,68.6,4744.55,216.65,75.41,4965.83,437.93,78.93,5421.58,893.68,86.17,High Risk,2.8662,6.3,124.9,0.0,114.5,-0.5213,5.0
2024-06,2024-06-01,2024,75500.0,6291.67,872900.0,800100.0,698320.0,5.98,4490.75,71.38,11.56,High Risk,4279.96,-210.79,68.03,4706.38,215.63,74.8,4926.67,435.92,78.3,5380.5,889.75,85.52,High Risk,2.6718,6.4,124.7,-0.24,114.3,-0.695,4.7875
2024-07,2024-07-01,2024,75500.0,6291.67,875000.0,801500.0,700000.0,5.91,4471.68,71.07,11.59,High Risk,4261.07,-210.61,67.73,4687.16,215.48,74.5,4907.34,435.66,78.0,5361.05,889.37,85.21,High Risk,2.53,6.4,125.0,0.0801,114.5,-0.5213,4.6957
2024-08,2024-08-01,2024,75500.0,6291.67,875000.0,802200.0,700000.0,5.73,4395.29,69.86,11.59,High Risk,4186.48,-208.81,66.54,4609.04,213.75,73.26,4827.54,432.25,76.73,5278.11,882.82,83.89,High Risk,1.9534,6.6,125.0,0.0,114.6,-0.3478,4.5
2024-09,2024-09-01,2024,75500.0,6291.67,875000.0,802200.0,700000.0,5.55,4319.54,68.65,11.59,High Risk,4112.55,-206.99,65.36,4531.53,211.99,72.02,4748.34,428.8,75.47,5195.73,876.19,82.58,High Risk,1.6404,6.5,125.0,0.2406,114.6,-0.3478,4.2857
2024-10,2024-10-01,2024,75500.0,6291.67,871500.0,792400.0,697200.0,5.44,4256.47,67.65,11.54,High Risk,4051.43,-205.04,64.39,4466.53,210.06,70.99,4681.44,424.97,74.41,5125.07,868.6,81.46,High Risk,2.0177,6.6,124.5,-0.1604,113.2,-1.4795,4.1196
2024-11,2024-11-01,2024,75500.0,6291.67,872200.0,794500.0,697760.0,5.38,4235.0,67.31,11.55,High Risk,4030.4,-204.6,64.06,4444.63,209.63,70.64,4659.14,424.14,74.05,5102.04,867.04,81.09,High Risk,1.8892,7.0,124.6,0.1608,113.5,-1.0462,3.75
2024-12,2024-12-01,2024,75500.0,6291.67,871500.0,791700.0,697200.0,5.35,4219.19,67.06,11.54,High Risk,4015.06,-204.13,63.82,4428.36,209.17,70.38,4642.41,423.22,73.79,5084.41,865.22,80.81,High Risk,1.832,6.7,124.5,0.0804,113.1,-1.3089,3.4318
2025-01,2025-01-01,2024,75500.0,6291.67,870800.0,788200.0,696640.0,5.31,4199.3,66.74,11.53,High Risk,3995.74,-203.56,63.51,4407.9,208.6,70.06,4621.39,422.09,73.45,5062.32,863.02,80.46,High Risk,1.8951,6.7,124.4,0.0805,112.6,-1.7452,3.2283
2025-02,2025-02-01,2024,75500.0,6291.67,871500.0,789600.0,697200.0,5.1,4116.49,65.43,11.54,High Risk,3914.94,-201.55,62.22,4323.15,206.66,68.71,4534.78,418.29,72.08,4972.23,855.74,79.03,High Risk,2.6448,6.6,124.5,0.0804,112.8,-1.4847,3.0
2025-03,2025-03-01,2024,75500.0,6291.67,871500.0,788200.0,697200.0,5.22,4165.62,66.21,11.54,High Risk,3962.84,-202.78,62.99,4373.5,207.88,69.51,4586.29,420.67,72.89,5025.94,860.32,79.88,High Risk,2.3154,6.8,124.5,0.0804,112.6,-1.6594,2.8452
2025-04,2025-04-01,2024,75500.0,6291.67,868000.0,784700.0,694400.0,5.1,4099.95,65.16,11.5,High Risk,3899.22,-200.73,61.97,4305.79,205.84,68.44,4516.57,416.62,71.79,4952.26,852.31,78.71,High Risk,1.7435,6.9,124.0,-0.5613,112.1,-2.0961,2.75
2025-05,2025-05-01,2024,75500.0,6291.67,865900.0,778400.0,692720.0,5.08,4081.93,64.88,11.47,High Risk,3881.89,-200.04,61.7,4287.07,205.14,68.14,4497.14,415.21,71.48,4931.41,849.48,78.38,High Risk,1.7337,7.0,123.7,-0.9608,111.2,-2.8821,2.75
2025-06,2025-06-01,2024,75500.0,6291.67,863800.0,777000.0,691040.0,5.05,4059.91,64.53,11.44,High Risk,3860.66,-199.25,61.36,4264.25,204.34,67.78,4473.53,413.62,71.1,4906.19,846.28,77.98,High Risk,1.8587,6.9,123.4,-1.0425,111.0,-2.8871,2.75
2025-07,2025-07-01,2024,75500.0,6291.67,863100.0,776300.0,690480.0,5.07,4064.69,64.6,11.43,High Risk,3865.4,-199.29,61.44,4269.06,204.37,67.85,4478.36,413.67,71.18,4911.05,846.36,78.06,High Risk,1.7273,6.9,123.3,-1.36,110.9,-3.1441,2.75
2025-08,2025-08-01,2024,75500.0,6291.67,860300.0,775600.0,688240.0,5.1,4063.58,64.59,11.39,High Risk,3864.63,-198.95,61.42,4267.6,204.02,67.83,4476.51,412.93,71.15,4908.33,844.75,78.01,High Risk,1.8541,7.1,122.9,-1.68,110.8,-3.3159,2.75
2025-09,2025-09-01,2024,75500.0,6291.67,858900.0,772800.0,687120.0,5.09,4052.95,64.42,11.38,High Risk,3854.42,-198.53,61.26,4256.53,203.58,67.65,4465.0,412.05,70.97,4895.94,842.99,77.82,High Risk,2.3588,7.1,122.7,-1.84,110.4,-3.6649,2.6477
2025-10,2025-10-01,2024,75500.0,6291.67,855400.0,765800.0,684320.0,5.06,4024.43,63.96,11.33,High Risk,3827.02,-197.41,60.83,4226.88,202.45,67.18,4434.22,409.79,70.48,4862.86,838.43,77.29,High Risk,2.1632,6.9,122.2,-1.8474,109.4,-3.3569,2.4773
2025-11,2025-11-01,2024,75500.0,6291.67,855400.0,765800.0,684320.0,5.04,4016.43,63.84,11.33,High Risk,3819.23,-197.2,60.7,4218.69,202.26,67.05,4425.83,409.4,70.34,4854.11,837.68,77.15,High Risk,2.225,6.6,122.2,-1.9262,109.4,-3.6123,2.25
2025-12,2025-12-01,2024,75500.0,6291.67,854000.0,765100.0,683200.0,5.06,4017.84,63.86,11.31,High Risk,3820.75,-197.09,60.73,4219.96,202.12,67.07,4426.96,409.12,70.36,4854.9,837.06,77.16,High Risk,2.3573,6.8,122.0,-2.008,109.3,-3.3599,2.25
2026-01,2026-01-01,2024,75500.0,6291.67,850500.0,756700.0,680400.0,5.07,4005.35,63.66,11.26,High Risk,3808.97,-196.38,60.54,4206.74,201.39,66.86,4412.99,407.64,70.14,4839.35,834.0,76.92,High Risk,2.2939,6.5,121.5,-2.3312,108.1,-3.9964,2.25
2026-02,2026-02-01,2024,75500.0,6291.67,853300.0,756700.0,682640.0,5.05,4010.56,63.74,11.3,High Risk,3813.73,-196.83,60.62,4212.41,201.85,66.95,4419.15,408.59,70.24,4846.55,835.99,77.03,High Risk,1.7791,6.7,121.9,-2.0884,108.1,-4.1667,2.25
2026-03,2026-03-01,2024,75500.0,6291.67,851200.0,749700.0,680960.0,5.06,4004.67,63.65,11.27,High Risk,3808.23,-196.44,60.53,4206.13,201.46,66.85,4412.44,407.77,70.13,4838.98,834.31,76.91,High Risk,2.3853,6.7,121.6,-2.3293,107.1,-4.8845,2.25
2026-04,2026-04-01,2024,75500.0,6291.67,847700.0,743400.0,678160.0,5.13,4015.99,63.83,11.23,High Risk,3819.65,-196.34,60.71,4217.31,201.32,67.03,4423.44,407.45,70.31,4849.48,833.49,77.08,High Risk,2.8152,6.9,121.1,-2.3387,106.2,-5.2632,2.25
